Title,ISBN,Goodreads Book ID
Hunting Season ,9780425188781.0,86499.Hunting_Season?from_search=true&from_srp=true&qid=ODNqg49fiQ&rank=1.hunting-season
Bangkok 8 ,9781400032907.0,706011.Bangkok_8?from_search=true&from_srp=true&qid=5Hnm5qWiWm&rank=1.bangkok-8
Blessings,9780345468697.0,58701949.blessings
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,9780785263708.0,7214.Blue_Like_Jazz?from_search=true&from_srp=true&qid=O8o2sw67m3&rank=1.blue-like-jazz-nonreligious-thoughts-on-christian-spirituality
Cerulean Sins ,9780515136814.0,30245.Cerulean_Sins?from_search=true&from_srp=true&qid=nclMhwwOcJ&rank=1.cerulean-sins
The Da Vinci Code ,,55019161.the-da-vinci-code
The Curious Incident of the Dog in the Night-Time,9781400032716.0,1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time?from_search=true&from_srp=true&qid=oEGxPmd3or&rank=1.the-curious-incident-of-the-dog-in-the-night-time
The Time Traveler’s Wife,9781939126016.0,18619684.the-time-travelers-wife
A Short History of Nearly Everything,9780767908184.0,21.A_Short_History_of_Nearly_Everything?from_search=true&from_srp=true&qid=EZfNi5hCYm&rank=1.a-short-history-of-nearly-everything
Into the Wild ,9780061284205.0,60869516.into-the-wild
Oryx and Crake ,,46756.Oryx_and_Crake?from_search=true&from_srp=true&qid=LcXwgFgdZm&rank=1.oryx-and-crake
Odd Thomas ,9780553384284.0,14995.Odd_Thomas?from_search=true&from_srp=true&qid=kZvPPuMZp3&rank=1.odd-thomas
A Great and Terrible Beauty ,9780689875342.0,3682.A_Great_and_Terrible_Beauty?from_search=true&from_srp=true&qid=IPqJDfvZYe&rank=1.a-great-and-terrible-beauty
Club Dead ,,140082.Club_Dead?from_search=true&from_srp=true&qid=wDhwWEy9Oy&rank=1.club-dead
Inkheart ,9780439709101.0,28194.Inkheart?from_search=true&from_srp=true&qid=y2r6OADqsC&rank=1.inkheart
Monstrous Regiment ,,34511.Monstrous_Regiment?from_search=true&from_srp=true&qid=N6VgDFicZx&rank=1.monstrous-regiment
Shutter Island,9780380731862.0,21686.Shutter_Island?from_search=true&from_srp=true&qid=HH4o0hXACo&rank=1.shutter-island
The Second Summer of the Sisterhood ,9780385731058.0,5454.The_Second_Summer_of_the_Sisterhood?from_search=true&from_srp=true&qid=gfXONYDtWD&rank=1.the-second-summer-of-the-sisterhood
We Need to Talk About Kevin,9780061124297.0,80660.We_Need_to_Talk_About_Kevin?from_search=true&from_srp=true&qid=409NqXjZtl&rank=1.we-need-to-talk-about-kevin
"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",9781592402038.0,8600.Eats_Shoots_Leaves?from_search=true&from_srp=true&qid=l7sgtWhy5r&rank=1.eats-shoots-leaves-the-zero-tolerance-approach-to-punctuation
Moneyball: The Art of Winning an Unfair Game,9780393324815.0,6581525.moneyball-the-art-of-winning-an-unfair-game
The Well of Lost Plots ,9780143034353.0,27001.The_Well_of_Lost_Plots?from_search=true&from_srp=true&qid=RL7Ikobj64&rank=1.the-well-of-lost-plots
The Devil in the White City,9780739303405.0,397483.The_Devil_in_the_White_City?from_search=true&from_srp=true&qid=GA93CziadO&rank=1.the-devil-in-the-white-city
Stiff: The Curious Lives of Human Cadavers,9780393324822.0,56769575.stiff-the-curious-lives-of-human-cadavers
The Birth of Venus,,28078.The_Birth_of_Venus?from_search=true&from_srp=true&qid=3jrkM4zObM&rank=1.the-birth-of-venus
The Eternity Code ,9780141321318.0,227865.The_Eternity_Code?from_search=true&from_srp=true&qid=NsGQEy1TVa&rank=1.the-eternity-code
The Amulet of Samarkand ,9780786818594.0,334123.The_Amulet_of_Samarkand?from_search=true&from_srp=true&qid=IuX8gyL1WO&rank=1.the-amulet-of-samarkand
Maisie Dobbs ,9780142004333.0,462033.Maisie_Dobbs?from_search=true&from_srp=true&qid=UvhiAC497S&rank=1.maisie-dobbs
Under the Banner of Heaven: A Story of Violent Faith,9780330419123.0,10847.Under_the_Banner_of_Heaven?from_search=true&from_srp=true&qid=WCwk8fedm7&rank=1.under-the-banner-of-heaven-a-story-of-violent-faith
Wolves of the Calla ,9781416516934.0,4978.Wolves_of_the_Calla?from_search=true&from_srp=true&qid=ysuZXpA8Zu&rank=1.wolves-of-the-calla
The Complete Persepolis,9780375714832.0,991197.The_Complete_Persepolis?from_search=true&from_srp=true&qid=GehxxjyOGP&rank=1.the-complete-persepolis
A Northern Light,9780152053109.0,64481.A_Northern_Light?from_search=true&from_srp=true&qid=LNT61qesAL&rank=1.a-northern-light
The Slippery Slope ,9780064410137.0,297792.The_Slippery_Slope?from_search=true&from_srp=true&qid=8EgM0OvD8z&rank=1.the-slippery-slope
Princess in Waiting ,9780061543647.0,93729.Princess_in_Waiting?from_search=true&from_srp=true&qid=QJptolVWP4&rank=1.princess-in-waiting
The Five People You Meet in Heaven,,3431.The_Five_People_You_Meet_in_Heaven?from_search=true&from_srp=true&qid=2InoWvaoiL&rank=1.the-five-people-you-meet-in-heaven
What Was She Thinking? [Notes on a Scandal],9780312421991.0,13258.What_Was_She_Thinking_Notes_on_a_Scandal_?from_search=true&from_srp=true&qid=ONujPFf0rH&rank=1.what-was-she-thinking-notes-on-a-scandal
Bare Bones ,9780743453004.0,128752.Bare_Bones?from_search=true&from_srp=true&qid=rPQNlFY9hp&rank=1.bare-bones
The Dante Club ,9780345490384.0,18402.The_Dante_Club?from_search=true&from_srp=true&qid=8SMDy8koPn&rank=1.the-dante-club
The Wee Free Men ,9780060012380.0,34494.The_Wee_Free_Men?from_search=true&from_srp=true&qid=yepiqqz2bK&rank=1.the-wee-free-men
Death Masks ,9780451459404.0,91479.Death_Masks?from_search=true&from_srp=true&qid=z06nkhLigC&rank=1.death-masks
Purple Hibiscus,9781616202415.0,14569052.purple-hibiscus
Gregor the Overlander ,9780439771344.0,262430.Gregor_the_Overlander?from_search=true&from_srp=true&qid=FBmmEthb68&rank=1.gregor-the-overlander
Pompeii,9780812974614.0,880.Pompeii?from_search=true&from_srp=true&qid=xBNT86FcB4&rank=1.pompeii
Moloka'i ,9780312304355.0,3273.Moloka_i?from_search=true&from_srp=true&qid=H0WKYXYFGo&rank=1.molokai
Crossroads of Twilight ,9780312864590.0,113435.Crossroads_of_Twilight?from_search=true&from_srp=true&qid=1WqJ5M26g5&rank=1.crossroads-of-twilight
Paladin of Souls ,9780380818617.0,61904.Paladin_of_Souls?from_search=true&from_srp=true&qid=lhhtg5pG6l&rank=1.paladin-of-souls
Reading Lolita in Tehran: A Memoir in Books,9780812971064.0,7603.Reading_Lolita_in_Tehran?from_search=true&from_srp=true&qid=36PghlpCif&rank=1.reading-lolita-in-tehran-a-memoir-in-books
The City of Ember ,9780375822742.0,307791.The_City_of_Ember?from_search=true&from_srp=true&qid=4gZ76ZYmxK&rank=1.the-city-of-ember
The Lady and the Unicorn,9780452285453.0,89788.The_Lady_and_the_Unicorn?from_search=true&from_srp=true&qid=HZgAnv5lqa&rank=1.the-lady-and-the-unicorn
Rubicon: The Last Years of the Roman Republic,9781400078974.0,91017.Rubicon?from_search=true&from_srp=true&qid=0nY721jYf3&rank=1.rubicon-the-last-years-of-the-roman-republic
Bleachers,9780385511612.0,5347.Bleachers?from_search=true&from_srp=true&qid=ASt742Pj5R&rank=1.bleachers
The Goose Girl ,9781582349909.0,179064.The_Goose_Girl?from_search=true&from_srp=true&qid=5TAiAPeA89&rank=1.the-goose-girl
Blankets,9781891830433.0,25179.Blankets?from_search=true&from_srp=true&qid=r7ZTDIzx5e&rank=1.blankets
The Namesake,9780618485222.0,33917.The_Namesake?from_search=true&from_srp=true&qid=ZiZvso3b6y&rank=1.the-namesake
Sunshine,9780425191781.0,63831009.sunshine
Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,9780141886886.0,62080187.lies-the-lying-liars-who-tell-them-a-fair-balanced-look-at-the-right
A Question of Blood ,9780752877136.0,336236.A_Question_of_Blood?from_search=true&from_srp=true&qid=Cok15fivbs&rank=1.a-question-of-blood
Fray,9781569717516.0,56141462.fray
Princess in Pink ,9780061543630.0,93731.Princess_in_Pink?from_search=true&from_srp=true&qid=RUolVERbuE&rank=1.princess-in-pink
East ,9780152052218.0,4406.East_of_Eden?from_search=true&from_srp=true&qid=XHfdMvzgB2&rank=1.east
Quicksilver ,,217536270.quicksilver
Persuader ,9780440241003.0,455941.Persuader?from_search=true&from_srp=true&qid=G2Gj5hJN89&rank=1.persuader
Benjamin Franklin: An American Life,9780743533652.0,10883.Benjamin_Franklin?from_search=true&from_srp=true&qid=7TJXFcdyEs&rank=1.benjamin-franklin-an-american-life
Flashback ,9780425194492.0,32762937.flashback
The Last Detective ,9780345451903.0,241936.The_Last_Detective?from_search=true&from_srp=true&qid=DUCeesOm2s&rank=1.the-last-detective
Lost Light ,9780446611633.0,126507.Lost_Light?from_search=true&from_srp=true&qid=y9HGw7DH9b&rank=1.lost-light
Dissolution ,9780330411967.0,138685.Dissolution?from_search=true&from_srp=true&qid=400IiNMHjI&rank=1.dissolution
The Dot,9780763619619.0,29981261.the-dot
Charlie Bone and the Time Twister ,9780807218983.0,227778.Charlie_Bone_and_the_Time_Twister?from_search=true&from_srp=true&qid=2jOCmybjry&rank=1.charlie-bone-and-the-time-twister
The Fortress of Solitude,9780571219353.0,9799.The_Fortress_of_Solitude?from_search=true&from_srp=true&qid=qKykXksmqg&rank=1.the-fortress-of-solitude
The Bedford Boys: One American Town's Ultimate D-Day Sacrifice,9780306813559.0,665782.The_Bedford_Boys?from_search=true&from_srp=true&qid=A17TUhFc5k&rank=1.the-bedford-boys-one-american-towns-ultimate-d-day-sacrifice
Gulag: A History,9780767900560.0,224379.Gulag?from_search=true&from_srp=true&qid=HjxMBARhgk&rank=1.gulag-a-history
A Place of Hiding ,9780553801309.0,31367.A_Place_of_Hiding?from_search=true&from_srp=true&qid=eDGC1V24Ej&rank=1.a-place-of-hiding
Still Life With Crows ,9780446612760.0,39033.Still_Life_With_Crows?from_search=true&from_srp=true&qid=srRXBJRhvH&rank=1.still-life-with-crows
"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",9780743254434.0,385255.Random_Family?from_search=true&from_srp=true&qid=gTbBltiAm5&rank=1.random-family-love-drugs-trouble-and-coming-of-age-in-the-bronx
The Holocaust Industry: Reflections on the Exploitation of Jewish Suffering,9781859844885.0,48836.The_Holocaust_Industry?from_search=true&from_srp=true&qid=gw87a5py0E&rank=1.the-holocaust-industry-reflections-on-the-exploitation-of-jewish-suffering
Kushiel's Avatar ,9781405034142.0,40223.Kushiel_s_Avatar?from_search=true&from_srp=true&qid=amqQKakefK&rank=1.kushiels-avatar
Brick Lane,9780743243315.0,18723.Brick_Lane?from_search=true&from_srp=true&qid=S2AXwDQmVf&rank=1.brick-lane
The War of the Flowers,9780756401818.0,28692.The_War_of_the_Flowers?from_search=true&from_srp=true&qid=WXyUO1yqKU&rank=1.the-war-of-the-flowers
Don't Let the Pigeon Drive the Bus!,9781844280131.0,191113.Don_t_Let_the_Pigeon_Drive_the_Bus_?from_search=true&from_srp=true&qid=XPPHSJdlZ4&rank=1.dont-let-the-pigeon-drive-the-bus
The Briar King ,9780330419451.0,91964.The_Briar_King?from_search=true&from_srp=true&qid=cLVvTViu1N&rank=1.the-briar-king
The King of Torts,9780385339650.0,5356.The_King_of_Torts?from_search=true&from_srp=true&qid=znLDVtd4bd&rank=1.the-king-of-torts
The Queen's Fool ,9780743246071.0,252499.The_Queen_s_Fool?from_search=true&from_srp=true&qid=EV4jAXSELA&rank=1.the-queens-fool
The Sinister Pig ,9780061098789.0,48092.The_Sinister_Pig?from_search=true&from_srp=true&qid=J8zlqpCK1A&rank=1.the-sinister-pig
Toast : The Story of a Boy's Hunger,9781841152899.0,71969.Toast?from_search=true&from_srp=true&qid=SNSZaSFXEu&rank=1.toast-the-story-of-a-boys-hunger
Avoiding Prison and Other Noble Vacation Goals: Adventures in Love and Danger,9780609809839.0,240480.Avoiding_Prison_and_Other_Noble_Vacation_Goals?from_search=true&from_srp=true&qid=XiHqielYu9&rank=1.avoiding-prison-and-other-noble-vacation-goals-adventures-in-love-and-danger
Winterkill ,9780425195956.0,244100.Winterkill?from_search=true&from_srp=true&qid=n71Mdr5BZm&rank=1.winterkill
Shake Hands with the Devil,9780786715107.0,215758.Shake_Hands_with_the_Devil?from_search=true&from_srp=true&qid=yRUaN0a921&rank=1.shake-hands-with-the-devil
Franklin and Winston: An Intimate Portrait of an Epic Friendship,,147537.Franklin_and_Winston?from_search=true&from_srp=true&qid=jIU3guwMGl&rank=1.franklin-and-winston-an-intimate-portrait-of-an-epic-friendship
Shakespeare: An Oxford Guide,9780199245222.0,161171.Shakespeare?from_search=true&from_srp=true&qid=KeOo3vzlOy&rank=1.shakespeare-an-oxford-guide
Bold Spirit: Helga Estby's Forgotten Walk Across Victorian America,9781400079933.0,352136.Bold_Spirit?from_search=true&from_srp=true&qid=38NjFjVeWh&rank=1.bold-spirit-helga-estbys-forgotten-walk-across-victorian-america
Empire,9780141035260.0,68428.Mistborn?from_search=true&from_srp=true&qid=u27snLIX51&rank=1.empire
Into Africa: The Epic Adventures of Stanley and Livingstone,9780385504515.0,595069.Into_Africa?from_search=true&from_srp=true&qid=Jvh27FIh1o&rank=1.into-africa-the-epic-adventures-of-stanley-and-livingstone
The October Horse ,9780671024208.0,3421.The_October_Horse?from_search=true&from_srp=true&qid=TRug8WahrM&rank=1.the-october-horse
The Housekeeper and the Professor,9780312427801.0,3181564.the-housekeeper-and-the-professor
Eleven Minutes,9780060589288.0,1430.Eleven_Minutes?from_search=true&from_srp=true&qid=XAnRXbg8Gm&rank=1.eleven-minutes
The Outstretched Shadow ,9780765302199.0,176843.The_Outstretched_Shadow?from_search=true&from_srp=true&qid=EFmZzhhjEQ&rank=1.the-outstretched-shadow
My Sister's Keeper,9780743454537.0,10917.My_Sister_s_Keeper?from_search=true&from_srp=true&qid=AG9ihW5r0Z&rank=1.my-sisters-keeper
Cloud Atlas,9780375507250.0,49628.Cloud_Atlas?from_search=true&from_srp=true&qid=qve3aHdAOT&rank=1.cloud-atlas
Dead to the World ,9780441012183.0,140077.Dead_to_the_World?from_search=true&from_srp=true&qid=R7U4ZhtMqp&rank=1.dead-to-the-world
The Truth About Forever,9780142406250.0,51737.The_Truth_About_Forever?from_search=true&from_srp=true&qid=sd7ys5chrL&rank=1.the-truth-about-forever
Suite Française,9781400096275.0,43944.Suite_Fran_aise?from_search=true&from_srp=true&qid=Efs4JFkMa2&rank=1.suite-française
America ,9780713998948.0,30165203.america
Jonathan Strange & Mr. Norrell,,14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=zAyBkqHlP8&rank=1.jonathan-strange-mr-norrell
Alexander Hamilton,,16130.Alexander_Hamilton?from_search=true&from_srp=true&qid=Zgplip0mth&rank=1.alexander-hamilton
Something Rotten ,9780143035411.0,26999.Something_Rotten?from_search=true&from_srp=true&qid=kHxy8yrCgB&rank=1.something-rotten
The Line of Beauty,9780739464465.0,139087.The_Line_of_Beauty?from_search=true&from_srp=true&qid=i9xogH3lzZ&rank=1.the-line-of-beauty
Going Postal ,9780060013134.0,64222.Going_Postal?from_search=true&from_srp=true&qid=wViZvRuGpp&rank=1.going-postal
Scott Pilgrim's Precious Little Life ,9781932664089.0,29800.Scott_Pilgrim_s_Precious_Little_Life?from_search=true&from_srp=true&qid=2DILpjU4Zd&rank=1.scott-pilgrims-precious-little-life
Genghis Khan and the Making of the Modern World,9780609809648.0,40718726.genghis-khan-and-the-making-of-the-modern-world
Collapse: How Societies Choose to Fail or Succeed,9780143036555.0,475.Collapse?from_search=true&from_srp=true&qid=usvMX4zDXY&rank=1.collapse-how-societies-choose-to-fail-or-succeed
The Plot Against America,9781400079490.0,703.The_Plot_Against_America?from_search=true&from_srp=true&qid=FayQbinKV1&rank=1.the-plot-against-america
The Ruins of Gorlan ,9780142406632.0,60400.The_Ruins_of_Gorlan?from_search=true&from_srp=true&qid=blhYZxjqsV&rank=1.the-ruins-of-gorlan
Trickster's Queen ,9780375828782.0,34197390.tricksters-queen
Dead Witch Walking ,,30264.Dead_Witch_Walking?from_search=true&from_srp=true&qid=aRBKcTuFKT&rank=1.dead-witch-walking
Ten Big Ones ,9780312936228.0,86663.Ten_Big_Ones?from_search=true&from_srp=true&qid=n9FKZLm35u&rank=1.ten-big-ones
Will in the World: How Shakespeare Became Shakespeare,9780393327373.0,25622782.will-in-the-world-how-shakespeare-became-shakespeare
Blood Rites ,9780451459879.0,99383.Blood_Rites?from_search=true&from_srp=true&qid=7Y5ZHavjhc&rank=1.blood-rites
The Rule of Four,9780440241355.0,18431.The_Rule_of_Four?from_search=true&from_srp=true&qid=tUuOZOiTOs&rank=1.the-rule-of-four
Gilead ,9780312424404.0,68210.Gilead?from_search=true&from_srp=true&qid=MdnXAVzmMo&rank=1.gilead
His Excellency: George Washington,9781419307270.0,6462.His_Excellency?from_search=true&from_srp=true&qid=nexvOJQGau&rank=1.his-excellency-george-washington
The Grim Grotto ,9780064410144.0,65111.The_Grim_Grotto?from_search=true&from_srp=true&qid=AlpBsfIlGj&rank=1.the-grim-grotto
The Last Kingdom ,9780060887186.0,68527.The_Last_Kingdom?from_search=true&from_srp=true&qid=ExbaCnti8X&rank=1.the-last-kingdom
State of Fear,,15860.State_of_Fear?from_search=true&from_srp=true&qid=mFgphtTial&rank=1.state-of-fear
Runaway: Stories,9781400077915.0,14280.Runaway?from_search=true&from_srp=true&qid=rq8dDPfWnY&rank=1.runaway-stories
The Dark Tower ,,43615.The_Gunslinger?from_search=true&from_srp=true&qid=IpRYtlve0f&rank=1.the-dark-tower
Peter and the Starcatchers ,9780786849079.0,34262.Peter_and_the_Starcatchers?from_search=true&from_srp=true&qid=FGoqXm9XLW&rank=1.peter-and-the-starcatchers
Song of Susannah ,,5093.Song_of_Susannah?from_search=true&from_srp=true&qid=Yb907cMgec&rank=1.song-of-susannah
Eventide ,9780375725760.0,89884.Eventide?from_search=true&from_srp=true&qid=JuBr9JCrn3&rank=1.eventide
The Secret History of the Pink Carnation ,9780451217424.0,84351.The_Secret_History_of_the_Pink_Carnation?from_search=true&from_srp=true&qid=xpI5MBKArZ&rank=1.the-secret-history-of-the-pink-carnation
How I Live Now,9780553376050.0,161426.How_I_Live_Now?from_search=true&from_srp=true&qid=Nqf4a6W31M&rank=1.how-i-live-now
Poison Study ,9780373802302.0,60510.Poison_Study?from_search=true&from_srp=true&qid=OBKzymPXcJ&rank=1.poison-study
Trickster's Choice ,9780439968089.0,34197014.tricksters-choice
Messenger ,9780385732536.0,19057.I_Am_the_Messenger?from_search=true&from_srp=true&qid=pRk2LGW76m&rank=1.messenger
The Last Juror,9780385339681.0,5346.The_Last_Juror?from_search=true&from_srp=true&qid=Q5cJ0UrFf3&rank=1.the-last-juror
Kitten's First Full Moon,9780060588281.0,237665.Kitten_s_First_Full_Moon?from_search=true&from_srp=true&qid=L75AktTAly&rank=1.kittens-first-full-moon
Dress Your Family in Corduroy and Denim,9781586215026.0,10176.Dress_Your_Family_in_Corduroy_and_Denim?from_search=true&from_srp=true&qid=vtMu1uyeyW&rank=1.dress-your-family-in-corduroy-and-denim
"Sex with Kings: 500 Years of Adultery, Power, Rivalry, and Revenge",9780060585440.0,78393.Sex_with_Kings?from_search=true&from_srp=true&qid=nufNhujDvW&rank=1.sex-with-kings-500-years-of-adultery-power-rivalry-and-revenge
Let the Right One In,9781847241696.0,943402.Let_the_Right_One_In?from_search=true&from_srp=true&qid=HsogtDuKFH&rank=1.let-the-right-one-in
A Hat Full of Sky ,9780552552646.0,34501.A_Hat_Full_of_Sky?from_search=true&from_srp=true&qid=tcLVizSO0W&rank=1.a-hat-full-of-sky
The People of Sparks ,9780375828256.0,3467.The_People_of_Sparks?from_search=true&from_srp=true&qid=BPEhJMHjij&rank=1.the-people-of-sparks
The House of the Scorpion ,9780689852237.0,13376.The_House_of_the_Scorpion?from_search=true&from_srp=true&qid=HhnOyOA3nH&rank=1.the-house-of-the-scorpion
The Algebraist,9781597800440.0,12009.The_Algebraist?from_search=true&from_srp=true&qid=IB93C7gqyL&rank=1.the-algebraist
The Narrows ,9780446699549.0,44012880.the-narrows
New Spring ,9781841492612.0,187065.New_Spring?from_search=true&from_srp=true&qid=9fNB9mHLh2&rank=1.new-spring
The Secret Hour ,9780060519537.0,24766.The_Secret_Hour?from_search=true&from_srp=true&qid=KTirdt8Qqi&rank=1.the-secret-hour
